File Name,Case Type,Court,Year,Topic,Summary,Local Path
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_26.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
j.ps no.448 & 557 of 2023 and criminal",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_26.pdf
criminal_appeal_pakistan_20_JP448-2023.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
j.ps no.448 & 557 of 2023 and criminal",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP448-2023.pdf
criminal_appeal_pakistan_20_DeathSentence-Sessions_17.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal appeal. no. 105/2023
(against",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_DeathSentence-Sessions_17.pdf
criminal_appeal_pakistan_20_CrlA105-2023.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal appeal. no. 105/2023
(against",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA105-2023.pdf
criminal_appeal_pakistan_20_DeathSentence-Sessions_18.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
jail petition no.348 of 2024
(on appea",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_DeathSentence-Sessions_18.pdf
criminal_appeal_pakistan_20_JP348-2024.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
jail petition no.348 of 2024
(on appea",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP348-2024.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Anti-TerrorismAct_4.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal petitions no. 176-k to 179-k/",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Anti-TerrorismAct_4.pdf
criminal_appeal_pakistan_20_CrlPLA176-K-2022.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal petitions no. 176-k to 179-k/",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlPLA176-K-2022.pdf
criminal_appeal_pakistan_20_DeathSentence-Sessions_19.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice naeem akhtar afghan
justice malik shahzad khan
justice ishtiaq ibrahim
jail petition no.202 of 2025
(on appeal against the ju",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_DeathSentence-Sessions_19.pdf
criminal_appeal_pakistan_20_JP202-2025.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice naeem akhtar afghan
justice malik shahzad khan
justice ishtiaq ibrahim
jail petition no.202 of 2025
(on appeal against the ju",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP202-2025.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_27.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice irfan saadat khan
mr. justice muhammad hashim khan kakar
mr. justice ishtiaq ibrahim
criminal petitions no.47-l and 44-l of ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_27.pdf
criminal_appeal_pakistan_20_CrlPLA47-L-2018.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice irfan saadat khan
mr. justice muhammad hashim khan kakar
mr. justice ishtiaq ibrahim
criminal petitions no.47-l and 44-l of ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlPLA47-L-2018.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Anti-TerrorismAct_5.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
jail petition no.639/2021& criminal pe",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Anti-TerrorismAct_5.pdf
criminal_appeal_pakistan_20_JP639-2021.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
jail petition no.639/2021& criminal pe",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP639-2021.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_28.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal petitions no.463 and 591 of 2019
(agai",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_28.pdf
criminal_appeal_pakistan_20_CrlPLA463-2019.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal petitions no.463 and 591 of 2019
(agai",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlPLA463-2019.pdf
criminal_appeal_pakistan_20_Sentence-Morethan5yearsandupto10years.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
j.p. no. 62/2022
(against the judgment",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_Sentence-Morethan5yearsandupto10years.pdf
criminal_appeal_pakistan_20_JP62-2022.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
j.p. no. 62/2022
(against the judgment",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP62-2022.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_29.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal appeal no.457 of 2024
(on appeal again",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_29.pdf
criminal_appeal_pakistan_20_CrlA457-2024.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal appeal no.457 of 2024
(on appeal again",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA457-2024.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_30.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal appeals no. 11-l & 12-l/2021 ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_30.pdf
criminal_appeal_pakistan_20_CrlA11-L-2021.pdf,criminal,Supreme Court,20,appeal,"the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal appeals no. 11-l & 12-l/2021 ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA11-L-2021.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_31.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal appeals no.503 and 504 of 2022
(on app",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_31.pdf
criminal_appeal_pakistan_20_CrlA503-2022.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal appeals no.503 and 504 of 2022
(on app",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA503-2022.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_32.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal petitions no.346 and 417 of 2020
(on a",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_32.pdf
criminal_appeal_pakistan_20_CrlPLA346-2020.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice salahuddin panhwar
justice ishtiaq ibrahim
criminal petitions no.346 and 417 of 2020
(on a",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlPLA346-2020.pdf
criminal_appeal_pakistan_20_Sentence-Morethan10years.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice ishtiaq ibrahim
jail petition no.390 of 2021
(against dated 04.08.2021, passed by the isla",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_Sentence-Morethan10years.pdf
criminal_appeal_pakistan_20_JP390-2021.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice ishtiaq ibrahim
jail petition no.390 of 2021
(against dated 04.08.2021, passed by the isla",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP390-2021.pdf
criminal_appeal_pakistan_20_Miscellaneous-_2.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice ishtiaq ibrahim
justice ali baqar najafi
criminal petition no.562 of 2022
(against the ord",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_Miscellaneous-_2.pdf
criminal_appeal_pakistan_20_CrlPLA562-2022.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice ishtiaq ibrahim
justice ali baqar najafi
criminal petition no.562 of 2022
(against the ord",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlPLA562-2022.pdf
criminal_appeal_pakistan_20_DeathSentence-Anti-TerrorismAct_3.pdf,criminal,Supreme Court,20,appeal,"v""
the supreme court of pakistan
(appellate jurisdiction)
present;
justice muhammad hashim khan kakar
justice ishtiaq ibrahim
justice ali baqar najafi
jail petitions no.432 and 498 of 2021
(against th",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_DeathSentence-Anti-TerrorismAct_3.pdf
criminal_appeal_pakistan_20_JP432-2021.pdf,criminal,Supreme Court,20,appeal,"v""
the supreme court of pakistan
(appellate jurisdiction)
present;
justice muhammad hashim khan kakar
justice ishtiaq ibrahim
justice ali baqar najafi
jail petitions no.432 and 498 of 2021
(against th",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP432-2021.pdf
criminal_appeal_pakistan_20_SentenceAlreadyUndergone-.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice ishtiaq ibrahim
justice ali baqar najafi
criminal petition no.749-l of 2022
(against the j",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_SentenceAlreadyUndergone-.pdf
criminal_appeal_pakistan_20_CrlPLA749-L-2022.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
justice muhammad hashim khan kakar
justice ishtiaq ibrahim
justice ali baqar najafi
criminal petition no.749-l of 2022
(against the j",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlPLA749-L-2022.pdf
criminal_appeal_pakistan_20_Sentence-Morethan10years_1.pdf,criminal,Supreme Court,20,appeal,"i
v
in the supreme court of pakistan
.v (appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice ishtiaq ibrahim
crl.a. no.22-k/2022 in crlp.l.a. ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_Sentence-Morethan10years_1.pdf
criminal_appeal_pakistan_20_CrlA22-K-2022.pdf,criminal,Supreme Court,20,appeal,"i
v
in the supreme court of pakistan
.v (appellate jurisdiction)
present:
mr. justice yahya afridi, cj
mr. justice muhammad shafi siddiqui
mr. justice ishtiaq ibrahim
crl.a. no.22-k/2022 in crlp.l.a. ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA22-K-2022.pdf
civil_general_pakistan_unknown_LifeImprisonment-Sessions_12.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_LifeImprisonment-Sessions_12.pdf
civil_general_pakistan_unknown_CrlA32-L-2021.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlA32-L-2021.pdf
civil_general_pakistan_unknown_LifeImprisonment-NarcoticSubstanceCase_1.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_LifeImprisonment-NarcoticSubstanceCase_1.pdf
civil_general_pakistan_unknown_JP375-2023.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_JP375-2023.pdf
criminal_appeal_pakistan_20_DeathSentence-Sessions_20.pdf,criminal,Supreme Court,20,appeal,"»
r i
in the supreme court of pakistan
(appellate jurisdiction)
present:
55
justice muhammad hashim khan kakar
55- justice ishtiaq ibrahim
justice ali baqar najafi
jail petition no.611 of 2022
(agains",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_DeathSentence-Sessions_20.pdf
criminal_appeal_pakistan_20_JP611-2022.pdf,criminal,Supreme Court,20,appeal,"»
r i
in the supreme court of pakistan
(appellate jurisdiction)
present:
55
justice muhammad hashim khan kakar
55- justice ishtiaq ibrahim
justice ali baqar najafi
jail petition no.611 of 2022
(agains",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP611-2022.pdf
civil_general_pakistan_unknown_LifeImprisonment-Sessions_13.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_LifeImprisonment-Sessions_13.pdf
civil_general_pakistan_unknown_JP554-2023.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_JP554-2023.pdf
civil_general_pakistan_unknown_LifeImprisonment-Sessions_14.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_LifeImprisonment-Sessions_14.pdf
civil_general_pakistan_unknown_CrlPLA297-L-2025.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlPLA297-L-2025.pdf
civil_general_pakistan_unknown_LifeImprisonment-Sessions_15.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_LifeImprisonment-Sessions_15.pdf
civil_general_pakistan_unknown_CrlA499-2020.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlA499-2020.pdf
criminal_appeal_pakistan_20_OtherSentences-9YearsRI.pdf,criminal,Supreme Court,20,appeal,"i
in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice ishtiaq ibrahim
mr. justice ali baqar najafi
crl. p.l.a. no. 379/2025
(against t",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_OtherSentences-9YearsRI.pdf
criminal_appeal_pakistan_20_CrlPLA379-2025.pdf,criminal,Supreme Court,20,appeal,"i
in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice ishtiaq ibrahim
mr. justice ali baqar najafi
crl. p.l.a. no. 379/2025
(against t",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlPLA379-2025.pdf
civil_general_pakistan_unknown_DeathSentence-Sessions_10.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_DeathSentence-Sessions_10.pdf
civil_general_pakistan_unknown_CrlA212-2023.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlA212-2023.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_33.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
jail petition no.149/2018 and cr.pl",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_33.pdf
criminal_appeal_pakistan_20_JP149-2018.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
jail petition no.149/2018 and cr.pl",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP149-2018.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_34.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal appeal no.507 of 2023
(aga",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_34.pdf
criminal_appeal_pakistan_20_CrlA507-2023.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal appeal no.507 of 2023
(aga",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA507-2023.pdf
criminal_appeal_pakistan_20_LifeImprisonment-LifeImprisonment_7.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal appeal no. 703 of 2020
{ag",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-LifeImprisonment_7.pdf
criminal_appeal_pakistan_20_CrlA703-2020.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal appeal no. 703 of 2020
{ag",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA703-2020.pdf
civil_appeal_pakistan_20_Sentence-Morethan5yearsandupto10years_1.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar,
mr. justice salahuddin panhwar,
mr. justice ishtiaq ibrahim
jail petition no.343 of 2023 no. ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_Sentence-Morethan5yearsandupto10years_1.pdf
civil_appeal_pakistan_20_JP343-2023.pdf,civil,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar,
mr. justice salahuddin panhwar,
mr. justice ishtiaq ibrahim
jail petition no.343 of 2023 no. ",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_appeal_pakistan_20_JP343-2023.pdf
criminal_appeal_pakistan_20_LifeImprisonment-LifeImprisonment_8.pdf,criminal,Supreme Court,20,appeal,"!
in the supreme court of pakistan
(appellate jurisdiction)
s3 ^5
present;
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
jail petition no. 27/2019
(",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-LifeImprisonment_8.pdf
criminal_appeal_pakistan_20_JP27-2019.pdf,criminal,Supreme Court,20,appeal,"!
in the supreme court of pakistan
(appellate jurisdiction)
s3 ^5
present;
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
jail petition no. 27/2019
(",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP27-2019.pdf
civil_general_pakistan_unknown_BailAfterArrest-BailAfterArrest_1.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_BailAfterArrest-BailAfterArrest_1.pdf
civil_general_pakistan_unknown_CrlPLA332-2025.pdf,civil,Supreme Court,unknown,general,"
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\civil\civil_general_pakistan_unknown_CrlPLA332-2025.pdf
bail_appeal_pakistan_20_BailBeforeArrest-_6.pdf,bail,Supreme Court,20,appeal,"i*
u
in the supreme court of pakistan
(appellate jurisdiction)
present:
i mr. justice muhammad hashim khan kakar
, ' mr. justice ishtiaq ibrahim
/ mr. justice ali baqar najafi
criminal petition no.310",c:\hafsa_thesis material\supreme_court_scraper\pdfs\bail\bail_appeal_pakistan_20_BailBeforeArrest-_6.pdf
bail_appeal_pakistan_20_CrlPLA310-2025.pdf,bail,Supreme Court,20,appeal,"i*
u
in the supreme court of pakistan
(appellate jurisdiction)
present:
i mr. justice muhammad hashim khan kakar
, ' mr. justice ishtiaq ibrahim
/ mr. justice ali baqar najafi
criminal petition no.310",c:\hafsa_thesis material\supreme_court_scraper\pdfs\bail\bail_appeal_pakistan_20_CrlPLA310-2025.pdf
bail_appeal_pakistan_20_BailBeforeArrest-_7.pdf,bail,Supreme Court,20,appeal,"j
in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice ishtiaq ibrahim
crl.p.l.a. no.255-l/2025
(against the order dated 05.03.2025, pa",c:\hafsa_thesis material\supreme_court_scraper\pdfs\bail\bail_appeal_pakistan_20_BailBeforeArrest-_7.pdf
bail_appeal_pakistan_20_CrlPLA255-L-2025.pdf,bail,Supreme Court,20,appeal,"j
in the supreme court of pakistan
(appellate jurisdiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice ishtiaq ibrahim
crl.p.l.a. no.255-l/2025
(against the order dated 05.03.2025, pa",c:\hafsa_thesis material\supreme_court_scraper\pdfs\bail\bail_appeal_pakistan_20_CrlPLA255-L-2025.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Anti-TerrorismAct_6.pdf,criminal,Supreme Court,20,appeal,"t
in the supreme court of pakistan
(appellate jurisdiction)
present;
mr. justice muhammad hashim khan kakar
mr. justice muhammad shafi siddiqui
mr. justice ishtiaq ibrahim
jail petition no.621 of 2017",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Anti-TerrorismAct_6.pdf
criminal_appeal_pakistan_20_JP621-2017.pdf,criminal,Supreme Court,20,appeal,"t
in the supreme court of pakistan
(appellate jurisdiction)
present;
mr. justice muhammad hashim khan kakar
mr. justice muhammad shafi siddiqui
mr. justice ishtiaq ibrahim
jail petition no.621 of 2017",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_JP621-2017.pdf
criminal_appeal_pakistan_20_DeathSentence-Sessions_21.pdf,criminal,Supreme Court,20,appeal,"•i.
in the supreme court of pakistan
(appellate jurisdiction)
present;
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal appeal no.80 of 2023
(",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_DeathSentence-Sessions_21.pdf
criminal_appeal_pakistan_20_CrlA80-2023.pdf,criminal,Supreme Court,20,appeal,"•i.
in the supreme court of pakistan
(appellate jurisdiction)
present;
mr. justice muhammad hashim khan kakar
mr. justice salahuddin panhwar
mr. justice ishtiaq ibrahim
criminal appeal no.80 of 2023
(",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_CrlA80-2023.pdf
criminal_appeal_pakistan_20_LifeImprisonment-Sessions_35.pdf,criminal,Supreme Court,20,appeal,"in the supreme court of pakistan
(appellate jurisddiction)
present:
mr. justice muhammad hashim khan kakar
mr. justice muhammad shafi siddiqui
mr. justice ishtiaq ibrahim
jail petition no.539 of 2017
",c:\hafsa_thesis material\supreme_court_scraper\pdfs\criminal\criminal_appeal_pakistan_20_LifeImprisonment-Sessions_35.pdf
